sep=;
Differential evolution:
;Solution found;Solution value;;0;100;200;300;400;500;600;700;800;900;1000;1100;1200;1300;1400;1500;1600;1700;1800;1900;2000;2100;2200;2300;2400;2500;2600;2700;2800;2900;3000;3100;3200;3300;3400;3500;3600;3700;3800;3900;4000;4100;4200;4300;4400;4500;4600;4700;4800;4900;5000;5100;5200;5300;5400;5500;5600;5700;5800;5900;6000;6100;6200;6300;6400;6500;6600;6700;6800;6900;7000;7100;7200;7300;7400;7500;7600;7700;7800;7900;8000;8100;8200;8300;8400;8500;8600;8700;8800;8900;9000;9100;9200;9300;9400;9500;9600;9700;9800;9900;10000;10100;10200;10300;10400;10500;10600;10700;10800;10900;11000;11100;11200;11300;11400;11500;11600;11700;11800;11900;12000;12100;12200;12300;12400;12500;12600;12700;12800;12900;13000;13100;13200;13300;13400;13500;13600;13700;13800;13900;14000;14100;14200;14300;14400;14500;14600;14700;14800;14900;15000
Run 1;[1.1077214234282816E-165, 3.792872987098982E-163, 1.3869136936230328E-162, -2.941466276599429E-163, 1.4378798942918573E-162]0.08760909.606255133.1823517107069831.6643191179011545E-47.178722303376907E-101.2085252525548294E-143.135854152932389E-202.110958192198363E-252.44468931602831E-291.5595845828894722E-345.918001210700546E-393.7547355953509426E-443.504032690978568E-493.074549311277526E-541.7414949181634773E-581.4901358478056034E-634.217931322642353E-682.69621562937053E-734.172980296419899E-783.7723984734507614E-836.971064895173079E-881.8342088148503978E-934.994886939746442E-983.359720869525959E-1032.4038129295097135E-1087.333137648923842E-1139.291875662229281E-1187.900809078187536E-1237.943400383461573E-1287.39115842642467E-1332.0093864621894781E-1371.0032859109110462E-1422.9565246618247547E-1472.5441127902139733E-1524.4574823302677054E-1571.6137589838806303E-1628.0554221425215855E-1688.84158929205078E-1735.072602155784629E-1771.663880967829089E-1823.3992433440372844E-1872.6603939679871154E-1923.0251730715559446E-1973.551743292564715E-2022.9235012376400607E-2076.029690460305207E-2123.379485140373232E-2172.88316835069244E-2226.913660286054117E-2271.2987631714690484E-2323.475285624746835E-2384.807102080762477E-2431.1339563474805715E-2471.0298477774144489E-2529.667091447838444E-2581.978755768257332E-2622.108845811481983E-2673.480012206248282E-2727.874216984850874E-2774.195978572263645E-2824.931894036515514E-2873.6590554958909853E-2923.703471363966202E-2973.4731156969144784E-3021.1582788890054482E-3078.2885364475E-3132.6703655E-3171.2E-3220.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0
Run 2;[1.4787607230649892E-165, -1.4575040320228726E-162, -3.0669773156087544E-163, 4.491223291294013E-163, 8.470312614404146E-165]0.07438793.6167875562.23417641442668167.722419731989284E-61.9814998134468424E-103.696875280246963E-155.737163814689058E-201.947910315801093E-255.504979273044311E-303.760217688437643E-351.7143220664465079E-402.9576495143306375E-451.4549339315019727E-509.52883981854809E-567.133098425597994E-617.330047074946503E-661.8384996820726757E-701.3545437057818888E-761.5019617524826993E-814.443309516775177E-864.198578370865672E-919.531948875228943E-972.1901304932818928E-1011.597054272722934E-1068.911627091314394E-1127.076349532789913E-1171.7100342951597406E-1212.6824339949708396E-1269.625104964971374E-1326.025230592806067E-1375.8136818903834E-1421.158259962435646E-1472.9920044224650718E-1524.4190400928682967E-1574.105204615946425E-1621.664805977045345E-1673.098217957302189E-1722.241739082842677E-1778.132368882087216E-1822.1629729926269296E-1871.0702611231784336E-1928.37266164326162E-1987.212545159350337E-2031.100990832934355E-2071.9216683282888195E-2121.3576591422172234E-2172.393026652381629E-2223.1813795248215065E-2288.351749247394645E-2338.553256577660795E-2384.4546366466452037E-2431.2861848020993042E-2471.448174529197582E-2521.5754557697764988E-2579.225403222206985E-2632.4368423665934685E-2671.0004330752755899E-2718.186451779476582E-2782.572103525506474E-2828.8036005991696E-2873.7903861902034638E-2921.9933084695895365E-2976.378624370803557E-3024.712613178664252E-3075.4484846292E-3137.189184E-3184.9E-3230.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0
Run 3;[1.0763876991645749E-165, -1.013849577595369E-162, 1.174489500176567E-162, 3.0769341204202355E-163, -2.7113354524518767E-163]0.01112855.12768523160.90297794667561946.219166539562165E-69.802517583692547E-114.673947968626993E-167.692526585049279E-216.346721403435008E-267.628021020006064E-311.6277793707649575E-358.285614797388448E-408.5983789367837E-455.538330967229493E-501.5153399803936004E-541.727153796971748E-591.2711794541864873E-649.569425586939183E-702.6002200174508632E-743.695890590144468E-799.114524306315726E-851.5355402292397996E-892.2705416483347169E-941.5293138248236837E-997.338918361712772E-1043.7318633079225316E-1095.5270453016167445E-1143.095755694961672E-1193.536849803200414E-1244.124378412553826E-1291.7459947723847392E-1346.839996953223158E-1405.206149409615672E-1444.847897855389965E-1493.398515351556578E-1541.9039063643346755E-1597.208225364148299E-1654.637855683681447E-1707.151450432437084E-1752.602499006132342E-1804.623971359890758E-1854.1061241709795887E-1904.5646662746408144E-1952.43448155486465E-2004.6652292915170395E-2054.6418269668671786E-2109.293946671751505E-2155.3299420157927714E-2201.3125109080670982E-2241.3928120956432516E-2291.7395377710178344E-2345.16923546787258E-2401.116946968969978E-2444.16519817210414E-2502.8197457381618607E-2552.989017452406942E-2605.161344572705104E-2654.369107087816005E-2706.60357757192521E-2751.1918691437635558E-2791.436879273204762E-2848.458758273185218E-2906.866951810675285E-2958.776751906680334E-3002.8842851918040393E-3042.298263027543845E-3091.1040391594E-3145.5774E-3190.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0
Run 4;[-6.317945979600985E-167, 2.2062435661942077E-163, -7.27945582605502E-163, 3.8254988918302446E-163, -1.2985248177353294E-162]0.02.7610857797667444E70.3171118562961541.3766284685535506E-53.6684478747713313E-102.6418974336862443E-153.2881874205497454E-206.13649058482507E-254.036178546815679E-301.2447008151643417E-348.391698895236362E-401.9448585587449198E-446.848649999502789E-502.6498736742553543E-545.517200074435089E-601.2471800818131364E-643.3683132460394994E-692.264237766214612E-745.422715481471257E-794.478798704204929E-844.4144723135978384E-896.566965104589498E-948.560062649875595E-991.1864789467200345E-1031.8623354728667573E-1092.9755168886632734E-1142.5471080784550325E-1191.011624545406036E-1241.2555523068971648E-1294.038072796098511E-1355.089906843982719E-1398.178481658234439E-1452.840348246967052E-1494.4641896180806625E-1541.637424627279049E-1594.8803940147200244E-1644.686532220133834E-1692.2348989149629297E-1742.727033181569573E-1792.920844311664303E-1843.204205228948906E-1892.3520754269755496E-1941.7499002353571174E-1996.980068358738604E-2046.259731331595425E-2093.991126386613766E-2144.5632854113857094E-2191.8162125236994862E-2243.2914051404968403E-2291.0794344822119098E-2331.7408834208638686E-2393.159023688999402E-2449.634766383218686E-2508.269238062325799E-2543.8871934319435853E-2593.594459414520321E-2641.5167325926134415E-2691.451992324603644E-2736.629633473006357E-2794.071281176805308E-2832.446165087713442E-2886.752909277385207E-2944.030129600228325E-2981.71042625248595E-3032.488799858966665E-3086.6552371186E-3143.52062E-3182.0E-3230.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0
Run 5;[-6.372374580455989E-166, -5.4774680863129464E-163, 7.57306154623619E-163, -6.127498302732149E-165, -8.085551494217559E-163]0.0599045.42765307250.217227992867880728.09129232752496E-62.8044049837681204E-112.1260897437792946E-163.2121180446195478E-211.3431634138264813E-262.3335325964822875E-317.351458694053794E-363.0381490148603257E-416.564806446682107E-466.216593173115747E-514.4805862073981355E-561.1770042889131855E-602.5454407894331717E-661.842541689847978E-711.430122212622267E-763.8244211192880874E-816.400234951538271E-863.499695199100989E-911.2544553003085559E-953.212510741777608E-1011.0396886489159238E-1051.0535213335702811E-1113.0673055784883106E-1163.4369561171556916E-1213.246779015887961E-1261.9259022581384758E-1311.1158938502688395E-1356.835919545243745E-1418.05740856840279E-1465.891595471321076E-1508.477322413777509E-1562.1091955679657043E-1602.4573030209341432E-1663.1342966087814033E-1711.3196226917419837E-1752.0938252709453308E-1812.951346895203447E-1862.24379723803381E-1914.605147430863788E-1966.911808439284652E-2013.9310817717803946E-2068.006916244437641E-2111.1979011565598526E-2151.5221898973254848E-2212.6358989399350372E-2251.6590471429654454E-2304.887935137149994E-2352.239336750436058E-2391.9739665948000836E-2442.7557086523513912E-2502.3560179433117373E-2543.523162358984915E-2591.1960079132734473E-2646.353523706035832E-2707.04174802229082E-2757.064951344359237E-2801.39031897936988E-2842.3550493887292272E-2899.735808635771498E-2952.3733302756449393E-3001.097756360166141E-3048.1346290512452E-3105.480477534E-3154.231E-3200.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0
Run 6;[6.134046413638417E-166, 4.445706270488919E-163, 4.029350114991496E-165, 2.004979601074566E-163, -3.933144262017857E-163]0.03169.7223624282271.75913152169443922.617161237905939E-66.28140537932079E-111.1822629518392265E-161.3322111327284706E-212.1158021573855724E-263.1540354486885505E-323.742717663960159E-376.067420125423833E-421.042070931653816E-467.000827214843571E-526.438817572871878E-571.3594864103725649E-616.396634654574458E-674.313345417843135E-724.70022781724011E-772.965370229352816E-827.015500653580001E-874.9321500168267106E-924.767520425590803E-974.939011435450457E-1021.1682014404677804E-1062.104432926514027E-1124.171075745829704E-1179.119532445524559E-1232.9641793433090183E-1281.0221372407764605E-1321.4413345030300278E-1373.452415898336709E-1421.7958184960190238E-1473.953267635900466E-1521.1268053685903322E-1571.8098309924995378E-1624.922142382332416E-1676.222090314822813E-1722.813932561013588E-1777.553981889219176E-1831.0233803852345129E-1876.108712966438076E-1931.5829293924664712E-1978.212698468150454E-2039.066931480813712E-2092.540824571304036E-2139.447914439454375E-2181.0669674239493577E-2226.101356996158956E-2273.0063120030442784E-2321.170079545339958E-2368.802704917525514E-2424.678673540992919E-2472.739247116281124E-2521.4969073449736253E-2574.5513861500785574E-2627.684048600431581E-2676.196623040260829E-2723.338034949945973E-2771.246641698494689E-2811.9639913158157365E-2861.1636452911190064E-2912.6978473319544433E-2961.1975511589411226E-3011.2050618727562744E-3064.356774546715E-3121.1994989E-3161.537E-3210.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0
Run 7;[-1.1466450322021604E-165, -1.2755991206019307E-162, -3.179239191369581E-163, -2.972892276643524E-163, 4.4204944639268095E-163]0.06739567.1028257230.38994218571076114.7014520365968676E-61.9864860090837256E-111.3441362530806324E-167.161867802360131E-222.242004738638589E-263.3080367313457714E-314.612910696886703E-373.1285975950039353E-413.886106786817489E-473.846096619754723E-518.888535535776497E-575.36709588800789E-611.9520517199610338E-661.2106263718173626E-712.2403725574145544E-764.0043523534806355E-816.840143073145972E-866.262747271045625E-911.989974618385306E-969.471304562659055E-1025.352912823494751E-1077.138730284550034E-1122.969163623736762E-1162.624902242747298E-1226.4979477317908266E-1271.5685107190785001E-1319.289418893674058E-1376.936256173946002E-1426.408741533642577E-1478.934971631054119E-1525.4647391309043055E-1571.0343530641282364E-1613.5546111634568656E-1671.874828370901355E-1723.7239797739537153E-1778.862014527237678E-1833.307879658266404E-1876.0025137317986014E-1922.5175514515781693E-1972.703851640705686E-2023.716641315505503E-2074.24155306728679E-2121.6503883499539278E-2172.214795189015446E-2222.508354050342547E-2271.06167026350726E-2321.330497121345606E-2371.894452202420201E-2424.688593987314283E-2472.4084374987739033E-2528.115587303103071E-2581.8625596959159741E-2626.772169914839632E-2671.385060152251895E-2726.530339186611917E-2773.1441484241683874E-2821.0939404219715292E-2861.226326491823059E-2915.563531948156061E-2976.048183910408413E-3021.5888993536005022E-3077.185050812527E-3124.894006E-3177.2E-3220.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0
Run 8;[1.360500781630096E-165, -9.85850163297535E-163, -9.632413133254066E-164, -6.1691485331970004E-164, -4.215861942639786E-163]0.03.2953803134848204E72.64685038366498933.282255117957887E-62.8179488032506527E-103.4604836026796555E-151.73029678044382E-205.349443650325681E-252.8354937967734315E-304.062772570567394E-361.314631322977503E-401.4180550712362492E-452.8222409096227857E-506.201575163137283E-554.779987739347602E-604.731566110370789E-651.8111435077368036E-702.28729017165427E-757.151471668478331E-801.2500219335247094E-841.6657343615766862E-893.2368096107518234E-952.046841969687357E-991.3237532615116078E-1047.610400554047887E-1103.274257444495332E-1147.556541283646124E-1194.947593364594907E-1242.8661689597562612E-1293.321404467072286E-1344.1119620391582025E-1393.135368122566749E-1449.709024908489888E-1504.1424137431255366E-1541.338586925973916E-1595.125512769818197E-1657.721489756039213E-1708.499592365831397E-1751.1051160619712565E-1799.117990641217134E-1862.1436567610373084E-1902.428085795973626E-1952.7305448337417367E-2001.1787342960432055E-2051.0429746770770133E-2104.921731954626633E-2163.978137149770277E-2212.6081216583921762E-2258.586583789769981E-2301.7582012152620555E-2351.3388056323058427E-2402.8461434237163773E-2451.404082269785092E-2502.351271776168567E-2553.255758739244561E-2612.328565143955536E-2652.059445875392346E-2705.9352322209664385E-2761.0196090283022875E-2802.4903979694915057E-2862.4099442576578955E-2913.608769967551968E-2961.780853946465402E-3001.824115444898526E-3061.038105489925E-3106.3143808E-3167.643E-3210.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0
Run 9;[-1.1875462644684636E-165, 1.432680595284312E-162, 5.1295266949048757E-163, 7.175685160136883E-163, 7.581236711847309E-164]0.0144223.4101598451.09759362972959526.284246141553414E-65.5826583006963854E-113.3155292352580366E-165.724631531258058E-211.3095713261902256E-263.123556350047374E-312.425011621405853E-366.746191812995731E-421.5933314300217654E-463.0528546820439487E-529.577015446849856E-572.2072962072685472E-614.083390221604515E-662.861579905515493E-714.5364953757295794E-765.433737256718911E-813.589383184921946E-851.111130724619687E-901.991776098548116E-955.919525562864571E-1013.614560770022719E-1055.432553389994677E-1103.904019755831946E-1153.532308769070201E-1208.953658646084371E-1251.4387587526691815E-1301.86964289155029E-1351.111656672890794E-1401.0885906644195126E-1457.543122494281095E-1514.891165461957512E-1553.615418917240606E-1602.129470724492984E-1653.590841317091398E-1703.207079576667607E-1753.761391221002066E-1815.1280195637200526E-1867.197832825430299E-1915.108625788511639E-1961.0522197944436512E-2001.5461458458462964E-2056.194812697945778E-2115.5213644563334933E-2162.509447713050223E-2211.4432852468859735E-2262.232235865140629E-2312.154595383660534E-2361.7779684574767137E-2411.2089761267442857E-2471.6704135652379891E-2511.8257126053801976E-2567.564854303069469E-2622.3158852091292308E-2662.999052736421367E-2712.0372256259602188E-2764.3332043421125624E-2816.476527085849968E-2867.055297308539688E-2921.1374973212437271E-2969.385047420957884E-3026.969775307653842E-3078.73042892225E-3123.36835795E-3162.703E-3210.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0
Run 10;[-1.529669126474815E-165, 5.517274686528194E-163, -2.609728408024643E-163, -6.856621821022555E-163, 1.5051791271936244E-163]0.03776830.74634185342.9752738397513063.1104070230613E-54.4608570576372464E-101.2943253436138011E-152.1585963409765343E-205.273785086035558E-252.0975222854507866E-301.9740544266668635E-355.731536219368493E-415.7788530927812085E-461.6507054232645972E-501.4960607809373144E-557.964551173749922E-611.50821615262996E-658.201373324408738E-712.0175530463163202E-751.688646095423191E-804.6820288164864146E-862.9775733374106108E-901.1802185835379628E-956.008198216074796E-1011.0090107288076341E-1057.203149773623825E-1123.4618014671750056E-1166.090812898868111E-1215.334993067156643E-1263.313677090254218E-1312.935267435682617E-1361.7642311506731172E-1411.0137231035884948E-1451.3155307360654252E-1505.20015853863978E-1565.12744510247838E-1612.5765349090730287E-1654.9453659468467495E-1706.036747838748666E-1753.713783378266012E-1803.1436244931992005E-1851.33612330413689E-1902.196786833677975E-1951.8666633876660197E-2009.397030709944747E-2069.403493082752835E-2112.483146709621711E-2163.9931193694994614E-2212.996592639233047E-2262.2451277612212973E-2312.415646251763954E-2365.101925675735449E-2429.203343313519243E-2471.637982565279099E-2512.920276795397455E-2561.3138797147751905E-2611.1504768104361156E-2662.9949389874868483E-2715.831202409397051E-2779.509131339861738E-2821.2362533584822132E-2867.499923744211658E-2926.052310231422207E-2978.860273374171366E-3021.1623177801444019E-3069.42590975414E-3126.826796E-3173.35E-3210.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0
Run 11;[-7.944554025473603E-166, 4.1536631074456786E-163, 3.4121677060739306E-163, -9.131604076636434E-163, 4.1533254375853645E-163]0.04.873530030008076E71.0341367925217357.907483121386888E-64.1188439261849625E-113.08054216662384E-161.0706278553882755E-219.452955668468964E-274.594376463360237E-313.185525622513712E-362.0687434094498302E-411.932692203786107E-461.2537271878417239E-511.4411053854140343E-561.1012713497283943E-612.546698983666574E-677.987113238307526E-721.6493397649794846E-766.189858493653627E-821.3608153603271993E-866.179602942860744E-916.228277788548901E-967.271511874047542E-1017.144953483943426E-1063.4352430864147064E-1111.1088999785996343E-1161.1815459906336822E-1212.429490359761878E-1261.0363255812140098E-1318.243565038674695E-1378.64639411850056E-1434.7319707688884915E-1472.708890583073704E-1521.461487725368875E-1573.597398350370323E-1623.311570810683593E-1678.839148570267643E-1721.7135218109769597E-1768.940000178814999E-1826.582154418699655E-1878.258094545187246E-1921.2625221293620438E-1961.0071891285919048E-2013.2103399680455767E-2061.1055322192835902E-2116.916299456620114E-2176.639665555701548E-2222.020809417413128E-2261.0170284409099799E-2316.729629028701269E-2373.1080801866472223E-2426.014179325894962E-2472.303338133510994E-2521.8554825720680537E-2578.751927849669551E-2631.994462463070522E-2676.722917703312582E-2721.0374480781087004E-2762.8249645984468552E-2826.043555424575088E-2873.4745512178042E-2922.354222128239931E-2973.587524421476193E-3025.170263959115774E-3087.33914820125E-3131.44577E-3171.73E-3220.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.00.0


Particle swarm optimization:
;Solution found;Solution value;;0;100;200;300;400;500;600;700;800;900;1000;1100;1200;1300;1400;1500;1600;1700;1800;1900;2000;2100;2200;2300;2400;2500;2600;2700;2800;2900;3000;3100;3200;3300;3400;3500;3600;3700;3800;3900;4000;4100;4200;4300;4400;4500;4600;4700;4800;4900;5000;5100;5200;5300;5400;5500;5600;5700;5800;5900;6000;6100;6200;6300;6400;6500;6600;6700;6800;6900;7000;7100;7200;7300;7400;7500;7600;7700;7800;7900;8000;8100;8200;8300;8400;8500;8600;8700;8800;8900;9000;9100;9200;9300;9400;9500;9600;9700;9800;9900;10000;10100;10200;10300;10400;10500;10600;10700;10800;10900;11000;11100;11200;11300;11400;11500;11600;11700;11800;11900;12000;12100;12200;12300;12400;12500;12600;12700;12800;12900;13000;13100;13200;13300;13400;13500;13600;13700;13800;13900;14000;14100;14200;14300;14400;14500;14600;14700;14800;14900;15000
