sep=;
;-0.500000;-0.450000;-0.400000;-0.350000;-0.300000;-0.250000;-0.200000;-0.150000;-0.100000;-0.050000;-0.000000;0.050000;0.100000;0.150000;0.200000;0.250000;0.300000;0.350000;0.400000;0.450000;0.500000;0.550000;0.600000;0.650000;0.700000;0.750000;0.800000;0.850000;0.900000;0.950000;1.000000;1.050000;1.100000;1.150000;1.200000;1.250000;1.300000;1.350000;1.400000;1.450000;1.500000;1.550000;1.600000;1.650000;1.700000;1.750000;1.800000;1.850000;1.900000;1.950000;2.000000;2.050000;2.100000;2.150000;2.200000;2.250000;2.300000;2.350000;2.400000;2.450000;2.500000;2.550000;2.600000;2.650000;2.700000;2.750000;2.800000;2.850000;2.900000;2.950000;3.000000
-1.500000;762.50000000000000000;735.25000000000000000;708.50000000000000000;682.25000000000000000;656.49999999999990000;631.25000000000000000;606.50000000000010000;582.25000000000000000;558.50000000000000000;535.25000000000010000;512.50000000000000000;490.25000000000010000;468.50000000000000000;447.25000000000000000;426.49999999999990000;406.25000000000000000;386.50000000000010000;367.25000000000000000;348.50000000000000000;330.25000000000000000;312.50000000000000000;295.25000000000006000;278.50000000000000000;262.25000000000000000;246.49999999999991000;231.25000000000000000;216.49999999999991000;202.25000000000000000;188.49999999999991000;175.24999999999994000;162.49999999999994000;150.24999999999994000;138.49999999999994000;127.24999999999993000;116.49999999999991000;106.24999999999991000;96.499999999999910000;87.249999999999900000;78.499999999999900000;70.249999999999910000;62.499999999999890000;55.249999999999900000;48.499999999999910000;42.249999999999910000;36.499999999999910000;31.249999999999915000;26.499999999999915000;22.249999999999922000;18.499999999999930000;15.249999999999936000;12.499999999999956000;10.249999999999972000;8.4999999999999840000;7.2499999999999930000;6.4999999999999980000;6.2500000000000000000;6.4999999999999980000;7.2499999999999930000;8.4999999999999840000;10.249999999999972000;12.499999999999956000;15.249999999999936000;18.499999999999910000;22.249999999999886000;26.499999999999858000;31.249999999999822000;36.499999999999790000;42.249999999999744000;48.499999999999700000;55.249999999999645000;62.499999999999595000;
-1.450000;683.30312500000000000;657.52812500000020000;632.25312500000010000;607.47812500000010000;583.20312500000000000;559.42812500000000000;536.15312500000020000;513.37812500000010000;491.10312500000003000;469.32812500000010000;448.05312500000000000;427.27812500000010000;407.00312500000000000;387.22812500000003000;367.95312500000000000;349.17812500000000000;330.90312500000010000;313.12812500000007000;295.85312500000003000;279.07812500000000000;262.80312500000000000;247.02812500000007000;231.75312499999998000;216.97812500000000000;202.70312499999997000;188.92812500000000000;175.65312499999993000;162.87812499999998000;150.60312499999992000;138.82812499999997000;127.55312499999997000;116.77812499999995000;106.50312499999994000;96.728124999999930000;87.453124999999930000;78.678124999999920000;70.403124999999930000;62.628124999999926000;55.353124999999920000;48.578124999999930000;42.303124999999920000;36.528124999999925000;31.253124999999930000;26.478124999999930000;22.203124999999936000;18.428124999999940000;15.153124999999948000;12.378124999999955000;10.103124999999961000;8.3281249999999700000;7.0531249999999840000;6.2781249999999940000;6.0031250000000010000;6.2281250000000040000;6.9531250000000036000;8.1781250000000000000;9.9031249999999920000;12.128124999999983000;14.853124999999967000;18.078124999999950000;21.803124999999930000;26.028124999999900000;30.753124999999873000;35.978124999999840000;41.703124999999800000;47.928124999999770000;54.653124999999720000;61.878124999999685000;69.603124999999640000;77.828124999999570000;86.553124999999510000;
-1.400000;610.92000000000000000;586.56999999999980000;562.71999999999990000;539.36999999999990000;516.51999999999990000;494.16999999999996000;472.31999999999990000;450.96999999999997000;430.11999999999983000;409.76999999999987000;389.91999999999990000;370.56999999999990000;351.71999999999997000;333.36999999999990000;315.51999999999990000;298.16999999999990000;281.31999999999990000;264.96999999999997000;249.11999999999992000;233.76999999999992000;218.92000000000000000;204.56999999999990000;190.71999999999997000;177.36999999999990000;164.51999999999992000;152.16999999999987000;140.31999999999994000;128.96999999999989000;118.11999999999992000;107.76999999999987000;97.919999999999920000;88.569999999999910000;79.719999999999910000;71.369999999999900000;63.519999999999900000;56.169999999999895000;49.319999999999900000;42.969999999999900000;37.119999999999905000;31.769999999999910000;26.919999999999916000;22.569999999999922000;18.719999999999928000;15.369999999999933000;12.519999999999943000;10.169999999999952000;8.3199999999999610000;6.9699999999999720000;6.1199999999999840000;5.7699999999999970000;5.9200000000000090000;6.5700000000000170000;7.7200000000000220000;9.3700000000000220000;11.520000000000021000;14.170000000000014000;17.320000000000007000;20.969999999999990000;25.119999999999976000;29.769999999999953000;34.919999999999930000;40.569999999999900000;46.719999999999870000;53.369999999999840000;60.519999999999804000;68.169999999999760000;76.319999999999720000;84.969999999999670000;94.119999999999620000;103.76999999999956000;113.91999999999950000;
-1.350000;544.92312499999990000;521.94812499999980000;499.47312499999987000;477.49812499999973000;456.02312499999980000;435.04812499999986000;414.57312499999980000;394.59812499999987000;375.12312499999985000;356.14812499999990000;337.67312499999980000;319.69812499999980000;302.22312499999987000;285.24812499999990000;268.77312499999990000;252.79812499999986000;237.32312499999986000;222.34812499999992000;207.87312499999993000;193.89812499999990000;180.42312499999994000;167.44812499999990000;154.97312499999992000;142.99812499999987000;131.52312499999990000;120.54812499999984000;110.07312499999990000;100.09812499999988000;90.623124999999860000;81.648124999999870000;73.173124999999890000;65.198124999999890000;57.723124999999900000;50.748124999999890000;44.273124999999894000;38.298124999999900000;32.823124999999905000;27.848124999999904000;23.373124999999913000;19.398124999999920000;15.923124999999924000;12.948124999999937000;10.473124999999945000;8.4981249999999560000;7.0231249999999665000;6.0481249999999790000;5.5731249999999920000;5.5981250000000060000;6.1231250000000210000;7.1481250000000360000;8.6731250000000450000;10.698125000000050000;13.223125000000053000;16.248125000000050000;19.773125000000046000;23.798125000000034000;28.323125000000022000;33.348125000000010000;38.873124999999995000;44.898124999999965000;51.423124999999940000;58.448124999999910000;65.973124999999870000;73.998124999999830000;82.523124999999800000;91.548124999999760000;101.07312499999969000;111.09812499999964000;121.62312499999959000;132.64812499999954000;144.17312499999950000;
-1.300000;484.89999999999980000;463.24999999999990000;442.09999999999980000;421.44999999999990000;401.29999999999984000;381.64999999999980000;362.49999999999990000;343.84999999999990000;325.69999999999990000;308.04999999999984000;290.89999999999986000;274.24999999999994000;258.09999999999990000;242.44999999999987000;227.29999999999984000;212.64999999999984000;198.49999999999991000;184.84999999999990000;171.69999999999990000;159.04999999999987000;146.89999999999986000;135.24999999999991000;124.09999999999988000;113.44999999999990000;103.29999999999990000;93.649999999999890000;84.499999999999890000;75.849999999999880000;67.699999999999870000;60.049999999999876000;52.899999999999900000;46.249999999999900000;40.099999999999900000;34.449999999999900000;29.299999999999910000;24.649999999999917000;20.499999999999922000;16.849999999999930000;13.699999999999937000;11.049999999999944000;8.8999999999999540000;7.2499999999999650000;6.0999999999999766000;5.4499999999999890000;5.3000000000000020000;5.6500000000000155000;6.5000000000000300000;7.8500000000000470000;9.7000000000000630000;12.050000000000080000;14.900000000000086000;18.250000000000085000;22.100000000000083000;26.450000000000077000;31.300000000000068000;36.650000000000055000;42.500000000000036000;48.850000000000016000;55.699999999999996000;63.049999999999960000;70.899999999999920000;79.249999999999910000;88.099999999999880000;97.449999999999820000;107.29999999999978000;117.64999999999972000;128.49999999999970000;139.84999999999960000;151.69999999999956000;164.04999999999950000;176.89999999999940000;
-1.250000;430.45312499999980000;410.07812499999990000;390.20312499999980000;370.82812499999990000;351.95312499999990000;333.57812499999983000;315.70312499999990000;298.32812499999990000;281.45312499999990000;265.07812499999990000;249.20312499999983000;233.82812499999991000;218.95312499999991000;204.57812499999991000;190.70312499999991000;177.32812499999986000;164.45312499999994000;152.07812499999991000;140.20312499999991000;128.82812499999991000;117.95312499999990000;107.57812499999994000;97.703124999999910000;88.328124999999910000;79.453124999999900000;71.078124999999910000;63.203124999999910000;55.828124999999900000;48.953124999999910000;42.578124999999915000;36.703124999999930000;31.328124999999930000;26.453124999999930000;22.078124999999936000;18.203124999999936000;14.828124999999945000;11.953124999999950000;9.5781249999999570000;7.7031249999999660000;6.3281249999999760000;5.4531249999999860000;5.0781249999999970000;5.2031250000000090000;5.8281250000000210000;6.9531250000000355000;8.5781250000000500000;10.703125000000066000;13.328125000000082000;16.453125000000100000;20.078125000000114000;24.203125000000117000;28.828125000000110000;33.953125000000110000;39.578125000000090000;45.703125000000080000;52.328125000000060000;59.453125000000040000;67.078125000000030000;75.203124999999990000;83.828124999999960000;92.953124999999910000;102.57812499999989000;112.70312499999983000;123.32812499999979000;134.45312499999974000;146.07812499999970000;158.20312499999963000;170.82812499999957000;183.95312499999950000;197.57812499999943000;211.70312499999935000;
-1.200000;381.19999999999965000;362.04999999999967000;343.39999999999975000;325.24999999999980000;307.59999999999974000;290.44999999999970000;273.79999999999970000;257.64999999999980000;241.99999999999983000;226.84999999999982000;212.19999999999980000;198.04999999999978000;184.39999999999984000;171.24999999999986000;158.59999999999982000;146.44999999999985000;134.79999999999984000;123.64999999999988000;112.99999999999987000;102.84999999999987000;93.199999999999890000;84.049999999999880000;75.399999999999890000;67.249999999999890000;59.599999999999870000;52.449999999999880000;45.799999999999880000;39.649999999999885000;33.999999999999890000;28.849999999999902000;24.199999999999918000;20.049999999999923000;16.399999999999930000;13.249999999999936000;10.599999999999945000;8.4499999999999550000;6.7999999999999650000;5.6499999999999760000;4.9999999999999885000;4.8500000000000010000;5.2000000000000150000;6.0500000000000300000;7.4000000000000465000;9.2500000000000640000;11.600000000000080000;14.450000000000099000;17.800000000000118000;21.650000000000140000;26.000000000000160000;30.850000000000183000;36.200000000000180000;42.050000000000170000;48.400000000000160000;55.250000000000156000;62.600000000000130000;70.450000000000120000;78.800000000000100000;87.650000000000080000;97.000000000000030000;106.85000000000001000;117.19999999999997000;128.04999999999993000;139.39999999999986000;151.24999999999983000;163.59999999999980000;176.44999999999970000;189.79999999999967000;203.64999999999960000;217.99999999999952000;232.84999999999948000;248.19999999999940000;
-1.150000;336.77312499999977000;318.79812499999980000;301.32312499999970000;284.34812499999980000;267.87312499999980000;251.89812499999982000;236.42312499999986000;221.44812499999983000;206.97312499999984000;192.99812499999985000;179.52312499999985000;166.54812499999989000;154.07312499999986000;142.09812499999987000;130.62312499999987000;119.64812499999985000;109.17312499999991000;99.198124999999890000;89.723124999999900000;80.748124999999900000;72.273124999999910000;64.298124999999910000;56.823124999999905000;49.848124999999904000;43.373124999999910000;37.398124999999910000;31.923124999999917000;26.948124999999920000;22.473124999999920000;18.498124999999927000;15.023124999999943000;12.048124999999947000;9.5731249999999550000;7.5981249999999630000;6.1231249999999715000;5.1481249999999820000;4.6731249999999930000;4.6981250000000045000;5.2231250000000170000;6.2481250000000300000;7.7731250000000450000;9.7981250000000600000;12.323125000000076000;15.348125000000092000;18.873125000000112000;22.898125000000130000;27.423125000000148000;32.448125000000170000;37.973125000000190000;43.998125000000210000;50.523125000000206000;57.548125000000200000;65.073125000000180000;73.098125000000170000;81.623125000000140000;90.648125000000140000;100.17312500000008000;110.19812500000006000;120.72312500000002000;131.74812500000000000;143.27312499999994000;155.29812499999990000;167.82312499999986000;180.84812499999978000;194.37312499999976000;208.39812499999968000;222.92312499999960000;237.94812499999955000;253.47312499999947000;269.49812499999945000;286.02312499999930000;
-1.100000;296.81999999999980000;279.96999999999974000;263.61999999999983000;247.76999999999980000;232.41999999999982000;217.56999999999982000;203.21999999999977000;189.36999999999983000;176.01999999999984000;163.16999999999982000;150.81999999999982000;138.96999999999983000;127.61999999999988000;116.76999999999987000;106.41999999999986000;96.569999999999870000;87.219999999999890000;78.369999999999900000;70.019999999999900000;62.169999999999895000;54.819999999999915000;47.969999999999920000;41.619999999999910000;35.769999999999920000;30.419999999999916000;25.569999999999922000;21.219999999999928000;17.369999999999933000;14.019999999999940000;11.169999999999947000;8.8199999999999600000;6.9699999999999670000;5.6199999999999760000;4.7699999999999850000;4.4199999999999960000;4.5700000000000070000;5.2200000000000200000;6.3700000000000330000;8.0200000000000480000;10.170000000000062000;12.820000000000077000;15.970000000000095000;19.620000000000110000;23.770000000000130000;28.420000000000150000;33.570000000000170000;39.220000000000190000;45.370000000000210000;52.020000000000230000;59.170000000000250000;66.820000000000250000;74.970000000000240000;83.620000000000220000;92.770000000000200000;102.42000000000017000;112.57000000000015000;123.22000000000011000;134.37000000000006000;146.02000000000004000;158.17000000000000000;170.81999999999994000;183.96999999999990000;197.61999999999983000;211.76999999999978000;226.41999999999973000;241.56999999999965000;257.21999999999963000;273.36999999999955000;290.01999999999947000;307.16999999999940000;324.81999999999930000;
